time,pdcsap_flux,diff_flux,smoothed_diff_flux,scaled_smoothed_diff_flux,is_flare
1517.8612410122178,2495.7156,2.203599999999824,1.3541000000000167,0.47970963066693084,False
1517.8626299061116,2503.9771,8.26150000000007,0.40727999999999154,0.47105954219451057,False
1517.8640188000063,2491.3264,-12.650700000000143,-0.6852600000000166,0.4610781648897875,False
1517.8654076939,2484.0027,-7.323699999999917,-0.641670000000022,0.4614764004113362,False
1517.866796587561,2482.8352,-1.1675000000000182,-1.2253200000000106,0.45614421041014497,False
1517.8681854814552,2483.4817,0.6464999999998327,-0.31301000000003115,0.46447901767475,False
1517.8695743753483,2491.0046,7.522900000000391,-0.4774199999999837,0.4629769781680326,False
1517.870963269242,2498.3794,7.3747999999995955,0.5369899999999689,0.47224456466526255,False
1517.8723521631368,2491.1807,-7.198699999999917,-1.3876400000000104,0.4546612650130862,False
1517.8737410570309,2505.4087,14.228000000000065,1.1896699999999782,0.47820740844146,False
1517.875129950924,2517.4766,12.067900000000009,2.176099999999997,0.4872193714036381,False
1517.8765188445857,2495.4949,-21.98169999999982,-0.8482199999999921,0.4595893724926419,False
1517.8779077384802,2502.6743,7.179399999999987,1.1347900000000208,0.4777060281840023,False
1517.8792966323736,2492.4773,-10.197000000000116,0.847460000000001,0.47508099922307984,False
1517.8806855262665,2501.3633,8.885999999999967,1.8528099999999994,0.48426581412532893,False
1517.8820744201605,2484.7288,-16.634500000000116,0.12471000000000458,0.46847800029673525,False
1517.883463314055,2488.0061,3.2773000000001957,-0.29985000000001494,0.4645992466140386,False
1517.8848522079488,2509.6724,21.666299999999865,1.129300000000012,0.47765587188638114,False
1517.8862411018426,2499.6548,-10.01760000000013,0.8474099999999908,0.47508054242619796,False
1517.887629995504,2500.0005,0.3457000000003063,-0.5408199999999852,0.46239775972191677,False
1517.889018889397,2520.4412,20.440700000000106,0.2964600000000246,0.47004709758570073,False
1517.8904077832908,2500.9487,-19.49250000000029,0.5453799999999773,0.4723212151820278,False
1517.8917966771855,2502.8105,1.8618000000001302,0.013619999999991705,0.4674630889847633,False
1517.8931855710794,2482.7104,-20.10010000000011,-0.9766900000000078,0.4584156785845581,False
1517.8945744649727,2488.3914,5.68100000000004,-1.2971900000000005,0.4554876105722532,False
1517.8959633588672,2512.2756,23.884199999999964,2.7546800000000076,0.4925052422010155,False
1517.8973522527615,2519.375,7.09940000000006,3.136889999999994,0.4959970889248316,False
1517.898741146655,2526.6965,7.3215000000000146,1.7024100000000089,0.4828917691048901,False
1517.900130040316,2512.9531,-13.743399999999838,1.329830000000038,0.47948790146050785,False
1517.90151893421,2501.085,-11.86810000000014,0.10844999999999345,0.46832944995077547,False
1517.9029078281037,2510.0513,8.966300000000047,-1.0389900000000125,0.45784650966984164,False
1517.9042967219975,2513.7048,3.6534999999998945,1.2756100000000061,0.4789925509218892,False
1517.9056856158916,2500.7549,-12.94990000000007,-0.20556000000001404,0.46546067417372733,False
1517.9070745097856,2520.4783,19.72340000000031,3.776790000000028,0.5018431754180425,False
1517.9084634036783,2529.4241,8.945799999999963,4.103270000000021,0.50482587633741,False
1517.9098522975733,2511.4548,-17.969300000000203,-0.0820799999999963,0.4665887797530081,False
1517.911241191468,2503.1418,-8.313000000000102,-1.6233200000000125,0.45250810723105794,False
1517.912630085361,2523.2776,20.135800000000017,-0.34189000000001213,0.4642151717958255,False
1517.9140189792545,2516.4958,-6.781799999999748,0.3542699999999968,0.4705752461404317,False
1517.9154078731488,2514.4983,-1.9974999999999454,1.3413300000000163,0.47959296474332047,False
1517.9167967668104,2527.3604,12.862099999999828,1.7309099999999944,0.48315214332751305,False
1517.9181856607038,2519.5879,-7.772500000000036,0.5883100000000013,0.4727134209847371,False
1517.9195745545976,2517.5593,-2.0286000000000968,1.6804399999999986,0.48269105255502937,False
1517.9209634484914,2508.6062,-8.953099999999722,-1.1872100000000045,0.4564923809934491,False
1517.9223523423852,2522.0303,13.424099999999726,-0.7393800000000283,0.46058372794493263,False
1517.923741236279,2512.6602,-9.370100000000093,0.12053999999998269,0.46843990343679337,False
1517.925130130173,2529.033,16.372800000000097,2.5891200000000025,0.49099269636601633,False
1517.9265190240671,2510.3564,-18.67659999999978,-1.292119999999977,0.4555339297760674,False
1517.92790791796,2526.4062,16.049799999999777,0.9910399999999754,0.47639273714884167,False
1517.9292968118548,2533.1819,6.775700000000143,1.8683599999999843,0.484407877955567,False
1517.9306857057495,2522.4692,-10.71270000000004,-0.4891200000000026,0.4628700876976925,False
1517.9320745996424,2503.4373,-19.03189999999995,-1.615059999999994,0.4525835700759306,False
1517.9334634935358,2493.1382,-10.29910000000018,-2.4421100000000022,0.4450276928541619,False
1517.9348523874305,2516.3193,23.181100000000242,0.7713099999999941,0.4743852975721062,False
1517.936241281092,2509.7859,-6.533400000000256,-1.2244400000000042,0.4561522500352646,False
1517.937630174985,2531.4736,21.68769999999995,1.8813400000000002,0.4845264624260811,False
1517.9390190688791,2515.3335,-16.14009999999962,-1.3699499999999716,0.4548228797498655,False
1517.940407962773,2504.8523,-10.481200000000172,-0.5504100000000107,0.46231014607998827,False
1517.9417968566668,2509.2087,4.3564000000001215,-1.7197499999999764,0.4516271287648287,False
1517.944574644455,2503.8289,-5.379800000000159,-2.9353000000000065,0.4405219397715137,False
1517.945963538349,2513.5481,9.7192,-0.8921100000000024,0.45918839618980234,False
1517.9473524322416,2491.4873,-22.0608000000002,-1.1950000000000274,0.4564212120392652,False
1517.9487413261363,2505.2625,13.77520000000004,1.2124299999999948,0.47841534238205313,False
