time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2,ema_flux,flux_gradient,flux_variance,flux_skew,flux_kurtosis,flux_zscore,rolling_count,cluster
1540.3374133050656,0.289032470348932,0.1772595770946079,0.1602046375583246,225273,0.5533114138097517,0.5379466023205168,0.4281871894807629,0.1772597489487486,0.0308823124637072,0.0514607447978141,0.289032470348932,0.1772595770946079,0.0,0.5533114138097517,0.2767847315449563,0.5379466023205168,0.2396854020303935,0.076648683511816,0.9723128242721618,0.29048067000083905,-0.0569447752110292,0.047513425982837226,0.8217394496125484,0.49438100145918096,7.851029509192749,7.0,-1
1540.3388021624046,0.3358272722924758,0.1830536590058669,0.1600832211537142,225274,0.5340065758582568,0.5359227835297133,0.4637138809315857,0.1830533713542781,0.0256406796987316,0.0472461034635323,0.3358272722924758,0.1830536590058669,0.0,0.5340065758582568,0.2485121113354167,0.5359227835297133,0.2270404089549482,0.0727400675651671,0.9606375561264588,0.29614899528729366,0.046794801943543796,0.039566857952518616,0.916922737354945,1.096122017431286,9.54288915441268,8.0,-1
1540.340191019744,0.3291399526424428,0.1910268644383803,0.1599621964149271,225275,0.5572569281366668,0.5283723826578353,0.4698963360808568,0.1910267656913324,0.0301730013555809,0.0468255887680459,0.3291399526424428,0.1910268644383803,0.0,0.5572569281366668,0.2490918402617228,0.5283723826578353,0.2203726652391098,0.0776032381743935,0.9728819783896988,0.3002728649566873,-0.006687319650032997,0.030833446594172514,1.3281251278195352,2.144766840004558,9.3011100297948,9.0,-1
1540.3415798770843,0.3454672486843702,0.1952828262544566,0.1598407800103167,225276,0.5386096759057182,0.5398147427413278,0.4785738359210079,0.1952827886896644,0.0289852617362267,0.0510555937344694,0.3454672486843702,0.1952828262544566,0.0,0.5386096759057182,0.2505109102537997,0.5398147427413278,0.2180850875071325,0.0735541820645519,0.9656518085879237,0.3059221629226477,0.016327296041927397,0.022794725362061414,2.22842571813845,3.7477326130113235,9.891421178503641,10.0,-1
1540.342968734191,0.3776466873788173,0.2098622326848049,0.159718580274065,225277,0.5573978393622383,0.5714952907301267,0.5156158694491815,0.2098613861340839,0.0264215902123499,0.0492468281436195,0.3776466873788173,0.2098622326848049,0.0,0.5573978393622383,0.2280433033048621,0.5714952907301267,0.2012706067366627,0.0771475041190806,0.9777078007904676,0.3148877284796689,0.032179438694447116,0.022338913666653203,2.2220433979579006,3.76205580391486,11.054864370306172,10.0,-1
1540.3443575915296,0.3449756596882718,0.1886057139024597,0.1595971638694546,225278,0.5312353217477721,0.5064995718848877,0.4732612386504513,0.1886055213339341,0.0274066892924478,0.0479692299246963,0.3449756596882718,0.1886057139024597,0.0,0.5312353217477721,0.2500330951838947,0.5064995718848877,0.2137588984962093,0.071474270270414,0.9575380868706224,0.3186487198807443,-0.03267102769054547,0.002090259987241013,0.17446609725037202,-1.0093998150177623,9.87364784578313,10.0,-1
1540.3457464488683,0.3016846003789064,0.1847771410606915,0.1594761391306658,225279,0.5535932362618041,0.5608313224884114,0.4437043391949204,0.184777079542572,0.0248093764940271,0.0455012091523752,0.3016846003789064,0.1847771410606915,0.0,0.5535932362618041,0.2674985555051825,0.5608313224884114,0.2349640044563687,0.0783909783599482,0.974307978394096,0.31652820494301454,-0.04329105930936544,0.0018927005665961853,0.44712879463015326,-0.6476768609952184,8.308465534878124,10.0,-1
1540.347135305975,0.2996441198083408,0.1703526831423785,0.1593539393944141,225280,0.5496477219357985,0.5623881061737848,0.4404626313598987,0.1703522191613338,0.0201393181710316,0.0447026455311423,0.2996441198083408,0.1703526831423785,0.0,0.5496477219357985,0.2608760858385008,0.5623881061737848,0.2351440522138501,0.0783803366849453,0.9734924947514844,0.31441769430118033,-0.0020404805705655504,0.0013295927093449052,0.4781966078241096,-0.42504415058784106,8.234692239751025,10.0,-1
1540.3485241633152,0.2269482809259351,0.1494167861261548,0.1592325229898037,225281,0.5349459840308555,0.5401260994785844,0.3621377143816735,0.1494170974602608,0.0325172809236593,0.055269371943349,0.2269482809259351,0.1494167861261548,0.0,0.5349459840308555,0.3068362312985391,0.5401260994785844,0.2725618610662597,0.0741548377652973,0.970231186300074,0.3034840176292747,-0.07269583888240572,0.0017744947258787563,-0.9190031845035552,0.4378064190346165,5.606384156965751,10.0,-1
1540.3499130206546,0.2282608284762002,0.1392201976025733,0.1591111065851951,225282,0.5325974635979946,0.5092239433333816,0.3567497013230323,0.1392200063164885,0.0235604205786079,0.0423846359535584,0.2282608284762002,0.1392201976025733,0.0,0.5325974635979946,0.304371846973019,0.5092239433333816,0.2799735157966694,0.0713650707835304,0.956012707346616,0.2940811189851404,0.0013125475502650807,0.0024711011360848134,-0.5396461717313221,-0.7441805269179262,5.653839133597663,10.0,-1
1540.3513018777608,0.194871564773301,0.1289693450856237,0.1589889068489434,225283,0.5407233442938377,0.5122596715191321,0.3365490438004128,0.1289689241802882,0.0245494211907331,0.0424752641206884,0.194871564773301,0.1289693450856237,0.0,0.5407233442938377,0.3176230084155098,0.5122596715191321,0.2890007442845581,0.0773778849946569,0.956918165486102,0.2816799247086605,-0.033389263702899186,0.003751744885957054,-0.5299003105311464,-1.0945415959050655,4.446654884571568,10.0,-1
1540.3526907350993,0.204433965101618,0.1332200245660626,0.1588678821101545,225284,0.5424142790052429,0.493266910562852,0.3437421173521189,0.1332195709569177,0.0251326121296844,0.0418142826884144,0.204433965101618,0.1332200245660626,0.0,0.5424142790052429,0.3135153436138309,0.493266910562852,0.2809150310927912,0.0743255221340423,0.968498815529054,0.27202417975778015,0.009562400328316983,0.004386705596317678,-0.13864379730941392,-1.4978479702045,4.7923821567253375,10.0,-1
1540.354079592206,0.1925638412379555,0.1337604235088587,0.1587456823739028,225285,0.5455143259750912,0.5325756986076158,0.3328236912374587,0.133760052819662,0.0296687723906248,0.0466020392891231,0.1925638412379555,0.1337604235088587,0.0,0.5455143259750912,0.3202841401227556,0.5325756986076158,0.2871483442236706,0.0746823082249032,0.9801925667616598,0.26209163744280206,-0.011870123863662485,0.004921676903869179,0.208445287880046,-1.5317416003802447,4.363219456711743,10.0,-1
