time,pdcsap_flux,diff_flux,scaled_diff_flux,is_flare
1517.977908097675,2483.7803,-13.958200000000033,0.3206308845642784,False
1517.979296991336,2510.1143,26.334000000000287,0.3785985004341945,False
1517.98068588523,2499.4543,-10.66000000000031,0.32537594168853917,False
1517.9820747791246,2487.2339,-12.2203999999997,0.3231310241163197,False
1517.9834636730184,2494.1011,6.867199999999684,0.35059198838926997,False
1517.9848525669115,2476.2373,-17.863800000000083,0.3150119727018945,False
1517.9862414608056,2499.4028,23.165500000000065,0.37404004021400694,False
1517.9876303547005,2488.6538,-10.748999999999796,0.32524789909437973,False
1517.989019248594,2495.3147,6.660899999999856,0.3502951885333685,False
1517.9904081424872,2481.7119,-13.602800000000116,0.32114219173241926,False
1517.9917970363813,2485.8325,4.120600000000195,0.34664050761263626,False
1517.9931859302756,2494.5542,8.721700000000055,0.35326002199455286,False
1517.9945748241696,2474.188,-20.366199999999935,0.3114118177847426,False
1517.9959637180636,2491.2114,17.023400000000038,0.365203518668035,False
1517.9973526117246,2506.0188,14.807399999999689,0.3620154019415283,False
1517.9987415056175,2490.2307,-15.788099999999758,0.31799824250749464,False
1518.0001303995116,2480.5359,-9.694800000000214,0.32676455642880275,False
1518.001519293406,2503.7427,23.20679999999993,0.3740994577324205,False
1518.0029081873,2487.5652,-16.17749999999978,0.31743802019102285,False
1518.0042970811933,2490.2598,2.6945999999998094,0.34458894874440565,False
1518.005685975087,2503.2334,12.97360000000026,0.3593771490294953,False
1518.0070748689818,2489.1392,-14.0942,0.320435223970955,False
1518.0084637628756,2507.5007,18.361499999999978,0.3671286174910214,False
1518.009852656769,2466.6174,-40.88329999999996,0.28189425926064493,False
1518.01124155043,2477.2051,10.58770000000004,0.3559446004294177,False
1518.0126304443245,2472.9248,-4.280300000000352,0.33455429380049384,False
1518.0154082321123,2486.1462,13.221400000000358,0.3597336541399775,False
1518.0167971260062,2504.0017,17.855499999999665,0.3664006449893909,False
1518.0181860198993,2488.5845,-15.417199999999866,0.318531849228551,False
1518.0195749137931,2473.7839,-14.800600000000031,0.3194189398303394,False
1518.0209638076876,2486.8677,13.083799999999883,0.3595356916573201,False
1518.0223527015817,2491.3826,4.514900000000125,0.34720777946519094,False
1518.023741595242,2495.3267,3.9441000000001623,0.3463865804455657,False
1518.0251304891358,2476.1238,-19.202900000000227,0.31308543519807464,False
1518.0265193830303,2486.6877,10.563900000000103,0.3559103598255862,False
1518.0279082769243,2481.8015,-4.886199999999917,0.33368259708362163,False
1518.0292971708182,2491.7168,9.915300000000116,0.3549772314371332,False
1518.030686064712,2484.3733,-7.343499999999949,0.33014732667204955,False
1518.032074958606,2502.5654,18.192099999999755,0.3668849049578667,False
1518.0334638525,2488.3799,-14.185500000000047,0.3203038724108782,False
1518.034852746161,2480.1011,-8.278800000000047,0.3288017284887005,False
1518.0362416400549,2486.5891,6.488000000000284,0.3500464406172983,False
1518.037630533948,2480.4263,-6.162800000000061,0.3318459771318806,False
1518.0390194278425,2486.7769,6.350599999999758,0.3498487658708075,False
1518.0404083217372,2490.3469,3.5700000000001637,0.3458483699458428,False
1518.0417972156304,2489.7922,-0.554700000000139,0.33991424311289103,False
1518.043186109291,2494.7131,4.920900000000074,0.3477918838834948,False
1518.0445750031845,2487.6638,-7.04930000000013,0.33057058657319466,False
1518.0459638970792,2483.1731,-4.490699999999833,0.3342515953531765,False
1518.047352790973,2470.5801,-12.592999999999847,0.3225949716378465,False
1518.0487416848669,2489.4614,18.88130000000001,0.3678764437881505,False
1518.050130578761,2472.3882,-17.07320000000027,0.31614939376867035,False
1518.051519472422,2484.3042,11.916000000000167,0.35785560018023843,False
1518.052908366316,2483.2939,-1.0102999999999156,0.3392587801252577,False
1518.0542972602098,2485.2188,1.9248999999999796,0.343481596107045,False
1518.0556861541036,2473.5852,-11.633600000000115,0.32397524202927663,False
1518.057075047997,2506.0271,32.441899999999805,0.3873858190956682,False
1518.0584639418912,2478.0352,-27.991899999999987,0.3004408693545447,False
1518.059852835553,2492.1414,14.106200000000172,0.3610065989412465,False
1518.0612417294465,2479.5881,-12.553300000000036,0.3226520872669267,False
1518.0626306233394,2491.0483,11.460199999999986,0.3571998494564378,False
1518.0640195172332,2479.6882,-11.360099999999875,0.32436872123717386,False
1518.065408411128,2496.1829,16.49469999999974,0.36444288811148956,False
1518.0681861986827,2498.0437,1.8608000000003813,0.3433893766656335,False
1518.0695750925768,2477.0962,-20.94750000000022,0.3105755126163676,False
1518.0709639864708,2470.9985,-6.097699999999804,0.33193963525412623,False
1518.0737417740256,2491.9158,20.91730000000007,0.3708055979646698,False
1518.0751306679194,2477.1946,-14.721200000000408,0.3195331710884998,False
1518.0765195618128,2479.6082,2.413600000000315,0.34418467943026004,False
1518.077908455707,2449.8796,-29.728599999999915,0.2979423123514206,False
1518.079297349369,2480.283,30.403399999999692,0.38445306821706565,False
1518.0806862432623,2483.9016,3.6186000000002423,0.34591828983433937,False
1518.0820751371562,2498.3162,14.414600000000064,0.361450288110224,False
1518.08346403105,2505.1931,6.87689999999975,0.35060594359335273,False
1518.084852924711,2478.792,-26.401100000000042,0.3027295228240961,False
1518.0862418186048,2467.3579,-11.434099999999944,0.32426225885551246,False
1518.0890196063926,2484.3972,17.039299999999912,0.3652263936932837,False
1518.090408500053,2483.449,-0.9481999999998152,0.3393481222050033,False
1518.0917973939477,2473.8511,-9.597900000000209,0.32690396460154575,False
1518.0931862878422,2493.583,19.731900000000223,0.36910018570492253,False
1518.0945751817353,2500.4175,6.8344999999999345,0.3505449435260227,False
1518.0959640753958,2480.8647,-19.552799999999934,0.312582040774517,False
1518.0973529692903,2478.1172,-2.7474999999999454,0.33675950378171676,False
1518.0987418631848,2491.0557,12.938499999999749,0.3593266513322471,False
1518.1001307568454,2495.1284,4.072700000000168,0.346571594800723,False
1518.104297438294,2503.3171,8.188700000000154,0.352493205110425,False
1518.1056863321878,2505.416,2.098899999999958,0.34373192657203233,False
1518.107075226082,2498.9668,-6.449200000000019,0.3314339389412347,False
1518.108464119976,2485.384,-13.582800000000134,0.32117096534908446,False
1518.109853013636,2498.9568,13.572799999999916,0.36023920658478475,False
1518.1112419075307,2518.2695,19.31269999999995,0.3684970906996191,False
1518.1126308014254,2508.1455,-10.123999999999796,0.3261470746151678,False
1518.1140196950855,2486.488,-21.657500000000255,0.3095540492247523,False
1518.1154085889789,2492.9141,6.426100000000133,0.34995738627371925,False
1518.1167974828734,2492.7688,-0.14530000000013388,0.34050323904602803,False
1518.118186376535,2504.3359,11.56710000000021,0.3573536444375137,False
1518.1195752704284,2496.8345,-7.501400000000103,0.32992015896847743,False
1518.1209641643222,2499.8579,3.023400000000038,0.34506198700238216,False
1518.1223530579832,2498.2043,-1.6536000000000968,0.3383332767452206,False
1518.123741951877,2496.1062,-2.098099999999704,0.3376937831148367,False
1518.125130845539,2507.4512,11.3449999999998,0.3570341134244459,False
1518.1265197394328,2503.7534,-3.6977999999999156,0.33539232538586894,False
1518.127908633326,2503.99,0.2365999999997257,0.34105267125625016,False
1518.1292975269862,2507.3372,3.347200000000157,0.34552783185619224,False
1518.130686420881,2512.5989,5.261700000000019,0.34828218631147007,False
1518.1320753147756,2505.3047,-7.294199999999819,0.33021825363712953,False
1518.1334642084355,2513.4219,8.117199999999684,0.35239033943084613,False
1518.1348531023298,2514.8496,1.4277000000001863,0.3427662839967479,False
1518.1362419959914,2516.603,1.753400000000056,0.3432348623441408,False
1518.1376308898853,2509.0957,-7.507300000000214,0.329911670751561,False
1518.1390197835458,2520.8975,11.801800000000185,0.35769130282908,False
1518.1404086774396,2506.592,-14.305499999999938,0.32013123071088706,False
1518.1417975713334,2502.7134,-3.878600000000006,0.3351322118912152,False
1518.1431864649944,2511.0227,8.309299999999894,0.35266671001891586,False
1518.1445753588891,2503.0623,-7.960399999999936,0.3292598044660109,False
1518.14596425255,2508.3035,5.241199999999935,0.3482526933543881,False
1518.1473531464435,2502.8938,-5.409700000000157,0.33292944766740923,False
1518.1487420401036,2498.5095,-4.384299999999712,0.3344046709938356,False
1518.1501309339983,2496.0315,-2.4780000000000655,0.3371472282662804,False
1518.151519827893,2512.783,16.75149999999985,0.3648123413494711,False
1518.152908721553,2509.1392,-3.6437999999998283,0.33547001415086514,False
1518.1570754030026,2524.0493,14.910100000000057,0.36216315446310476,False
1518.1584642966632,2513.4097,-10.639599999999973,0.3254052907775382,False
1518.159853190557,2496.2275,-17.182200000000194,0.315992577557845,False
1518.161242084218,2497.2769,1.0493999999998778,0.34222203103752485,False
1518.1626309781118,2503.0979,5.821000000000367,0.3490868405015134,False
1518.1640198717737,2502.6426,-0.4553000000000793,0.34005724798771725,False
1518.1654087656675,2500.4036,-2.2390000000000327,0.3374910729854298,False
1518.166797659328,2504.3469,3.9432999999999083,0.3463854295008987,False
1518.1681865532212,2507.2212,2.8742999999999483,0.34484747969014284,False
1518.1695754468828,2495.2615,-11.959699999999884,0.32350608820955057,False
1518.1709643407776,2490.6133,-4.648200000000088,0.3340250031219375,False
1518.172353234438,2494.3455,3.7321999999999207,0.3460817239769973,False
1518.173742128099,2509.9258,15.58030000000008,0.3631273583575563,False
1518.1751310219934,2509.5269,-0.3989000000001397,0.34013838958671305,False
1518.1765199156544,2490.116,-19.410899999999856,0.31278618958475685,False
1518.1779088095484,2491.1648,1.0488000000000284,0.3422211678290251,False
1518.1792977032096,2494.76,3.5952000000002045,0.345884624702841,False
1518.1806865971023,2496.8481,2.0880999999999403,0.3437163888190331,False
1518.1820754907635,2507.7595,10.911399999999958,0.3564103014151442,False
1518.1834643846582,2506.9478,-0.8117000000002008,0.3395445021387429,False
1518.1848532783192,2502.842,-4.105799999999817,0.33480534360589864,False
1518.1862421719798,2478.8047,-24.03729999999996,0.3061302765777584,False
1518.1876310658736,2487.4761,8.671399999999721,0.35318765634863936,False
1518.1890199595357,2502.7832,15.307099999999991,0.3627343107539093,False
1518.1917977470896,2485.762,-17.02119999999968,0.3162242051720007,False
1518.1931866407508,2463.1189,-22.64310000000023,0.30813608539549037,False
1518.194575534645,2494.6687,31.549800000000232,0.38610237192431673,False
1518.1959644283063,2467.3081,-27.360599999999977,0.30134910856458236,False
1518.1973533219675,2483.0408,15.732700000000023,0.36334661331654516,False
1518.198742215861,2474.5747,-8.466100000000097,0.32853226356863063,False
1518.2001311095214,2488.2383,13.66359999999986,0.36036983880444473,False
1518.2015200031826,2487.376,-0.8622999999997774,0.33947170488858047,False
1518.2029088970771,2467.1162,-20.25980000000027,0.31156489342540106,False
1518.204297790738,2486.9456,19.829400000000078,0.36924045708616526,False
1518.2056866843986,2505.408,18.46239999999989,0.3672737803870973,False
1518.2070755782925,2480.0115,-25.396499999999833,0.30417482158919035,False
1518.2084644719544,2474.9651,-5.046400000000176,0.3334521204141329,False
1518.2098533656151,2488.2058,13.240700000000288,0.35976142068005934,False
1518.2112422595087,2477.6086,-10.597200000000157,0.3254662908448682,False
1518.2126311531697,2474.8801,-2.7285000000001673,0.3367868387175484,False
1518.2140200468311,2486.7437,11.863600000000133,0.3577802133045755,False
1518.2154089407252,2497.4404,10.696699999999964,0.3561014166402431,False
1518.2167978343864,2486.366,-11.074399999999969,0.32477975235123635,False
1518.2181867280474,2491.2864,4.920399999999972,0.347791164543078,False
1518.2195756217077,2498.522,7.235599999999977,0.3511219984082437,False
1518.2209645156015,2490.5806,-7.941400000000158,0.32928713940184257,False
1518.2223534092632,2492.5454,1.9648000000001957,0.3435389994722924,False
1518.2237423029244,2489.2944,-3.250999999999749,0.33603512798217017,False
1518.2251311965847,2500.7539,11.459499999999935,0.35719884237985444,False
1518.2265200904783,2494.2537,-6.50019999999995,0.3313605662187385,False
1518.2279089841404,2520.321,26.067299999999705,0.378214804255963,False
1518.2292978778014,2497.3853,-22.935699999999997,0.30771512738367857,False
1518.2306867714624,2486.4602,-10.92509999999993,0.3249945473996423,False
1518.2320756651234,2497.5061,11.045900000000074,0.3566038039872179,False
1518.2348534526786,2482.6855,-14.820600000000013,0.3193901662136742,False
1518.2362423463396,2496.3315,13.64599999999973,0.3603445180217792,False
1518.2376312400006,2477.8562,-18.475299999999606,0.31413221937235614,False
1518.239020133661,2487.9377,10.081499999999778,0.3552163401916207,False
1518.2404090275554,2484.2913,-3.646400000000085,0.3354662735806983,False
1518.2417979212173,2488.2207,3.929399999999987,0.3463654318373165,False
1518.2431868148776,2472.9094,-15.311299999999846,0.31868420552879334,False
1518.244575708538,2488.6777,15.768300000000181,0.3633978303542095,False
1518.245964602199,2493.8284,5.150699999999688,0.3481224927389776,False
1518.2473534958608,2476.3176,-17.510800000000017,0.3155198270360357,False
1518.2487423897546,2479.5881,3.2705000000000837,0.345417485036281,False
1518.2501312834156,2473.7407,-5.847400000000107,0.33229973706669097,False
1518.2515201770766,2486.4116,12.670900000000074,0.35894166034126695,False
1518.2529090707378,2481.0801,-5.331499999999778,0.33304195250857077,False
1518.254297964399,2498.2061,17.12599999999975,0.3653511273215272,False
1518.25568685806,2495.9536,-2.2525000000000546,0.33747165079418073,False
1518.257075751721,2493.1704,-2.7831999999998516,0.33670814287596945,False
1518.2584646453815,2495.3853,2.2148999999999432,0.34389881354869056,False
1518.259853539043,2463.1995,-32.185799999999745,0.2944071858079321,False
1518.2612424327049,2499.0942,35.89469999999983,0.39235329627675153,True
1518.2626313263654,2477.4333,-21.660899999999856,0.3095491577099198,False
1518.2640202202583,2492.8872,15.453899999999976,0.36294550910023193,False
1518.2654091139193,2464.5396,-28.347600000000057,0.2999291305821537,False
1518.2667980075812,2471.2627,6.723100000000159,0.35038467448119776,False
1518.2695757949032,2474.8962,3.6334999999999127,0.34593972617875446,False
1518.2723535822256,2489.1287,14.232500000000073,0.3611883043304872,False
1518.2737424758866,2500.0864,10.957699999999932,0.3564769123377241,False
1518.2751313695476,2486.6816,-13.40480000000025,0.3214270505374047,False
1518.2765202632086,2559.0833,72.40169999999989,0.444875217456608,True
1518.277909156869,2521.2256,-37.85769999999957,0.28624713198975976,False
1518.2792980505303,2488.4783,-32.747299999999996,0.29359936652005575,False
1518.2806869441924,2495.8418,7.363499999999931,0.35130600568681775,False
1518.282075837853,2471.417,-24.424800000000232,0.3055727877548694,False
1518.283464731513,2474.3933,2.976300000000265,0.3449942251351359,False
1518.2848536251745,2486.2261,11.83279999999968,0.3577359019349104,False
1518.286242518836,2479.5271,-6.699000000000069,0.33107455646908607,False
1518.287631412264,2493.49,13.96289999999999,0.36080043597783995,False
1518.289020305925,2497.0,3.5100000000002183,0.3457620490958472,False
1518.2904091995863,2507.2349,10.234899999999925,0.35543703383144315,False
1518.2917980932475,2475.0374,-32.19749999999976,0.29439035324218293,False
1518.293186986909,2490.9824,15.944999999999709,0.363652045257446,False
1518.2945758805702,2486.7749,-4.207499999999982,0.33465902976515577,False
1518.2959647742305,2488.0312,1.2563000000000102,0.34251969410192673,False
1518.297353667891,2475.2297,-12.801500000000033,0.3222950066841113,False
1518.298742561553,2482.1643,6.934600000000046,0.3506889554774323,False
1518.301520348642,2481.51,-0.6542999999996937,0.33977095050189887,False
1518.302909242303,2473.2212,-8.288800000000265,0.32878734168036755,False
1518.307075923286,2471.0706,-2.1505999999999403,0.3376182523710902,False
1518.3084648169472,2492.8997,21.829099999999926,0.3721173871484369,False
1518.3098537106084,2489.3003,-3.5994000000000597,0.33553389157986163,False
1518.3112426040366,2498.8357,9.535400000000209,0.3544306765885775,False
1518.3140203913597,2507.8169,8.981199999999717,0.35363335967078363,False
1518.3154092850195,2506.7842,-1.0326999999997497,0.33922655367459287,False
1518.31679817868,2481.1589,-25.625300000000152,0.3038456514145398,False
1518.318187072109,2497.1948,16.03590000000031,0.36378282134519024,False
1518.3195759657706,2495.7729,-1.421900000000278,0.33866661909428697,False
1518.3209648594311,2489.0457,-6.7271999999998116,0.33103398566958847,False
1518.322353753092,2488.4341,-0.6116000000001804,0.3398323821734784,False
1518.3251315401812,2512.7239,24.289800000000014,0.37565754907484217,False
1518.3265204338422,2478.0942,-34.62969999999996,0.29089119371952543,False
1518.3279093275034,2493.7227,15.628499999999804,0.36319670277371907,False
1518.3292982209318,2501.9211,8.19840000000022,0.3525071603145077,False
1518.3306871145928,2490.624,-11.297100000000228,0.3244593581296688,False
1518.3320760082545,2481.6084,-9.015599999999722,0.3277417084507543,False
1518.3334649016829,2496.4536,14.84519999999975,0.36206978407702567,False
1518.334853795343,2508.4324,11.97880000000032,0.3579459493365674,False
1518.3362426890037,2502.7209,-5.711500000000342,0.3324952537919308,False
1518.3376315824323,2520.8301,18.109200000000328,0.36676563831679015,False
1518.339020476094,2502.5693,-18.260800000000017,0.31444081641109,False
1518.3404093697543,2506.4399,3.8705999999997402,0.34628083740432036,False
1518.341798263183,2520.6167,14.176800000000185,0.3611081698080747,False
1518.3431871568437,2501.7817,-18.835000000000036,0.3136147258766316,False
1518.3445760505049,2520.7615,18.97980000000007,0.36801815385022674,False
1518.345964943933,2501.3872,-19.37429999999995,0.31283884530325407,False
1518.3473538375945,2498.2249,-3.1622999999999593,0.3361627389720801,False
1518.3487427312552,2508.5059,10.280999999999949,0.3555033570178565,False
1518.3501316246834,2503.7009,-4.805000000000291,0.3337994179672819,False
1518.3515205183453,2500.8218,-2.879099999999653,0.33657017338406003,False
1518.3529094117737,2483.9548,-16.86700000000019,0.3164460497564888,False
1518.3542983054335,2492.2986,8.343800000000101,0.35271634450766365,False
1518.3556871990947,2512.8247,20.526100000000042,0.37024278602269806,False
1518.3570760925236,2508.5933,-4.2314000000001215,0.3346246452932406,False
1518.3584649861846,2507.3394,-1.2539000000001579,0.33890831747427497,False
1518.3598538796125,2513.7346,6.395199999999932,0.3499129310359712,False
1518.3612427732733,2506.8452,-6.8893999999995685,0.3308006316384339,False
1518.3626316667014,2495.9797,-10.865500000000338,0.32508029277730405,False
1518.3640205603624,2509.1709,13.191200000000208,0.3596902059788128,False
1518.3667983474525,2492.4321,-16.738800000000083,0.31663048863931303,False
1518.3681872408802,2493.2917,0.8596000000002277,0.34194896941537245,False
1518.3695761345411,2511.603,18.311299999999846,0.3670563957131915,False
1518.3709650279702,2504.7632,-6.839800000000196,0.3308719902077627,False
1518.3723539216312,2501.7842,-2.9789999999998145,0.33642644916881703,False
1518.373742815059,2522.4421,20.657900000000154,0.370432404156522,False
1518.37513170872,2487.521,-34.921100000000024,0.2904719621247131,False
1518.3765206021485,2491.7271,4.2060999999998785,0.3467635148238796,False
1518.3779094958095,2510.4485,18.721399999999903,0.3676463987229119,False
1518.3792983892372,2495.2661,-15.182400000000143,0.31886965148820023,False
1518.3806872826651,2513.4297,18.163600000000315,0.3668439025541195,False
1518.3820761763263,2486.9236,-26.50610000000006,0.3025784613366037,False
1518.3834650697547,2481.6086,-5.315000000000055,0.3330656907423192,False
1518.3848539634164,2499.2109,17.602300000000014,0.36603637100240977,False
1518.3862428568443,2497.842,-1.3688999999999396,0.33874286917845026,False
1518.387631750505,2499.6423,1.8002999999998792,0.3433023364752205,False
1518.3890206439332,2488.1375,-11.50480000000016,0.3241605441206006,False
1518.3904095373623,2497.8694,9.731900000000223,0.3547133773723133,False
1518.3917984310233,2487.6733,-10.196100000000115,0.3260433457270892,False
1518.3931873244508,2490.761,3.0877000000000407,0.34515449417996086,False
1518.3945762178791,2496.9597,6.198699999999917,0.3496302302522354,False
1518.3959651115406,2505.2959,8.33620000000019,0.352705410533331,False
1518.397354004969,2483.282,-22.01389999999992,0.3090413033757786,False
1518.3987428983964,2483.511,0.22899999999981446,0.34104173728191756,False
1518.4001317920574,2491.9336,8.422599999999875,0.3528297125573243,False
1518.4015206854856,2495.3403,3.4067000000000007,0.345613433365771,False
1518.402909578914,2484.9268,-10.413499999999658,0.32573057651393894,False
1518.4042984725756,2467.5061,-17.420700000000124,0.3156494521791124,False
1518.4070762594315,2475.0591,7.552999999999884,0.3515786357047206,False
1518.4084651528597,2493.3088,18.249699999999848,0.3669677729738626,False
1518.4098540465216,2492.2998,-1.0090000000000146,0.33926065041034076,False
1518.4126318333774,2485.8088,-6.4909999999999854,0.3313738020824044,False
1518.4154096202342,2493.3306,7.521799999999985,0.351533748862723,False
1518.4181874073238,2478.8003,-14.530299999999897,0.31980781525957,False
1518.419576300752,2482.9932,4.192900000000009,0.3467445242368808,False
1518.4209651941794,2478.905,-4.088199999999688,0.3348306643885642,False
1518.4223540876078,2467.5623,-11.34270000000015,0.3243937542836722,False
1518.4237429812692,2474.0325,6.47019999999975,0.35002083209846546,False
1518.4251318746976,2467.7866,-6.245899999999892,0.3317264227546368,False
1518.426520768125,2501.4707,33.684099999999944,0.3891729484267451,False
1518.4306874484105,2486.8748,-14.595899999999801,0.31971343779690825,False
1518.4320763418382,2489.5786,2.7037999999997737,0.34460218460807157,False
1518.4334652354992,2499.5964,10.01780000000008,0.3551246962225424,False
1518.434854128928,2496.4419,-3.1545000000000982,0.3361739606825793,False
1518.4362430223564,2488.3315,-8.110400000000027,0.32904400234102166,False
1518.4376319157846,2472.6421,-15.68939999999975,0.3181402403057375,False
1518.4404097026402,2477.3337,4.691600000000108,0.3474619943684281,False
1518.4431874894972,2495.6304,18.296699999999873,0.36703539097302595,False
1518.4445763829256,2480.9431,-14.68730000000005,0.3195819423687479,False
1518.445965276353,2477.3733,-3.569799999999759,0.33557647653252654,False
1518.447354169782,2465.9998,-11.37350000000015,0.32434944291400775,False
1518.448743063211,2479.2236,13.223799999999756,0.35973710697397643,False
